system:index,AMOSTRAS,AMOSTRA_AM,BioNB,CARTA_2,CLASS_2022,DECLIVIDAD,LAT,LON,NEW_PROB,NEW_WEIGHT,PESO_VOT,PROB_AMOS2,StateNB,TARGETID,VAL_PESO,classification,reference,year,.geo
0000000000000000508d_0,,0,1,SA-23-Z,APICUM,D2,-2.36822643,-43.5448834,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,12037,1,3,32,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b0e_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.95150712,-44.9618859,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16624,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b0f_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.69171434,-44.8497761,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16625,1,6,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b1b_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.82367228,-44.7236527,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16656,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b26_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.72055026,-44.6735267,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16694,1,6,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b2f_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.12766217,-44.7872534,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16709,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b34_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.69647083,-44.7344325,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16717,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b36_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.55535008,-44.8069265,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16720,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b39_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.27992661,-44.9823675,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16731,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b48_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.95141271,-44.359296,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16762,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b49_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.38709105,-44.7190713,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16764,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b4b_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.35798564,-44.7031711,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16769,1,32,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b58_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.83077354,-44.6142379,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16793,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b5e_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.70599755,-44.8559745,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16804,1,33,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b61_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.20770206,-44.9152633,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16807,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b6d_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.65874159,-44.8212097,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16827,1,33,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b78_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.84640423,-44.6452297,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16846,0.5,6,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b7d_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.8724508,-44.8284861,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16853,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b8a_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.05031722,-44.7441343,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16885,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b91_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.46911181,-44.7352409,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16901,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b93_0,Treinamento,1,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.88736741,-44.63445,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16905,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b9f_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.15218618,-44.8845409,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16936,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bac_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-3.66934629,-44.7012846,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16973,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bb0_0,,0,4,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.76636434,-44.6139684,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,16983,1,3,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bbd_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-2.96596542,-44.832798,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17007,1,6,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bda_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.14787426,-44.8635204,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17088,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004be0_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.10179069,-44.780516,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17097,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c3d_0,,0,1,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D2,-3.80005116,-44.6721792,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17354,1,15,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f9f_0,,0,4,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.83391307,-42.068592,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,2458,1,33,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fbd_0,,0,4,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D1,-2.77866668,-42.5981489,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,15844,1,11,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005141_0,,0,4,SA-23-Z,CAMPO ALAGADO E ÁREA PANTANOSA,D3,-2.78944647,-42.1125196,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17445,1,32,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b3c_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D1,-2.65281271,-44.7673108,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16739,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b4a_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D1,-2.89427986,-44.5770476,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16768,1,33,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b64_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D1,-3.33840694,-44.7718922,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16811,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b8e_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D1,-2.77947517,-44.5134469,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16896,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ba5_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D1,-2.61400549,-44.8182453,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16960,1,11,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c0c_0,Treinamento,1,1,SA-23-Z,FLORESTA INUNDÁVEL,D2,-3.04250188,-44.0555756,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17221,1,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c21_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D2,-2.99345387,-44.5759696,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17284,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c5d_0,,0,1,SA-23-Z,FLORESTA INUNDÁVEL,D3,-3.33759845,-44.8020756,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17480,1,11,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b15_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-3.70276362,-44.8112384,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16640,1,15,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bd0_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.95366307,-44.7465597,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17066,1,11,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bd5_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-2.89832228,-44.1013897,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17077,1,15,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c14_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.95608853,-44.7503326,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17254,1,11,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c30_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.80490206,-44.4692498,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17315,1,15,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c32_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.18722047,-43.9227148,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17322,1,3,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f9c_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-3.1759017,-43.8081796,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,11672,1,21,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fe5_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-2.88942896,-43.412292,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16802,1,4,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000500d_0,,0,4,SA-23-Z,PRAIA E DUNA,D1,-2.62209033,-42.6625581,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16898,0.5,25,23,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000504e_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-2.85951506,-42.8210209,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17027,1,4,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005084_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.4200638,-43.7292177,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17138,1,3,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005085_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.27857914,-43.7445788,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,16878,1,4,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050bd_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.51357842,-42.889203,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,3833,1,15,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050e0_0,,0,4,SA-23-Z,LAVOURA TEMPORÁRIA,D2,-3.60978798,-42.9479529,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17294,0.5,39,19,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050f6_0,,0,4,SA-23-Z,FORMAÇÃO CAMPESTRE,D2,-3.45375062,-43.2376595,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,3277,1,4,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b10_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.54268383,-44.4587395,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16626,0.5,21,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b21_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.3300526,-43.9696068,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16675,1,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b2c_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.86877228,-44.4315205,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16705,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b3a_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.52139376,-44.8233657,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,17261,1,11,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b5d_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.8177434,-44.3188718,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16803,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b67_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.33966,-44.9220007,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16814,1,11,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bb9_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.23779105,-44.7139509,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17001,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bdc_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.2952878,-44.7624599,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17090,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004be7_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.65748853,-44.4150814,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17112,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c3f_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D2,-3.85718401,-44.7532971,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17358,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c4b_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-2.30624267,-44.6384924,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17400,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c4c_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-2.8422674,-44.2978512,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17406,1,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005011_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.62909719,-42.7083722,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16909,1,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000507d_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.66305351,-43.5424579,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,2969,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050a6_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.72944358,-42.7070247,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,446,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050be_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.2106665,-43.9192113,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,16946,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bd9_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.57708473,-43.6974173,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17087,1,11,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f96_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-3.09828726,-43.6130655,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16637,1,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fe6_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D1,-2.61670044,-43.3023382,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,13339,1,12,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005042_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.26429593,-42.6757633,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,16940,1,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000508b_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.98573293,-43.2872465,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17147,1,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050c4_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-2.89966975,-42.8196734,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,12841,1,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050fa_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D2,-3.05705459,-43.3672864,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,11818,1,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005126_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.38691596,-42.8312617,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17407,1,4,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005134_0,,0,4,SA-23-Z,FORMAÇÃO SAVÂNICA,D3,-3.87820459,-44.0814471,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,3538,1,3,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c38_0,Treinamento,1,1,SA-23-Z,INFRAESTRUTURA URBANA,D2,-2.49623636,-44.1633734,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17335,0.5,15,24,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c5b_0,,0,1,SA-23-Z,INFRAESTRUTURA URBANA,D3,-2.53154015,-44.0787521,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17472,1,15,24,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fad_0,,0,4,SA-23-Z,LAVOURA TEMPORÁRIA,D1,-3.5292091,-42.6946279,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16676,0.3333333333333333,39,19,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050ae_0,,0,4,SA-23-Z,LAVOURA TEMPORÁRIA,D2,-3.81352589,-42.9298967,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,14152,0.5,39,19,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c20_0,,0,1,SA-23-Z,MANGUE,D2,-2.21650098,-44.6293296,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17282,1,6,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000501e_0,,0,4,SA-23-Z,MANGUE,D1,-2.78594304,-42.1246469,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,2117,1,5,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bcc_0,,0,1,SA-23-Z,INFRAESTRUTURA URBANA,D2,-2.49273293,-44.1571751,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17055,0.5,24,24,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005026_0,,0,4,SA-23-Z,OUTRA ÁREA NÃO VEGETADA,D1,-3.5343295,-42.5491009,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,11660,1,25,25,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b12_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.32142878,-44.2725187,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16629,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b28_0,,0,1,SA-23-Z,PASTAGEM,D1,-3.30256416,-44.309709,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16698,1,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b4c_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.6089795,-44.0143429,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16772,1,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bca_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D2,-3.84451777,-44.7907568,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17051,0.5,11,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bd7_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D2,-3.58526398,-44.9238871,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17082,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bfa_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.15775116,-44.6724487,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17174,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
